country_code,period,period_label,indicator,value,unit,source,fetched_at
CO,2022-10-01,Octubre 2022,ipc_indice,123.51,,dane,2026-08-14T03:33:19.965994+00:00
CO,2023-10-01,Octubre 2023,ipc_indice,136.45,,dane,2026-08-14T03:33:19.965994+00:00
CO,2024-10-01,Octubre 2024,ipc_indice,143.83,,dane,2026-08-14T03:33:19.965994+00:00
CO,2025-10-01,Octubre 2025,ipc_indice,151.76,,dane,2026-08-14T03:33:19.965994+00:00
CO,2003-11-01,Noviembre 2003,ipc_indice,52.75,,dane,2026-08-14T03:33:19.965994+00:00
CO,2004-11-01,Noviembre 2004,ipc_indice,55.82,,dane,2026-08-14T03:33:19.965994+00:00
CO,2005-11-01,Noviembre 2005,ipc_indice,58.66,,dane,2026-08-14T03:33:19.965994+00:00
CO,2006-11-01,Noviembre 2006,ipc_indice,61.19,,dane,2026-08-14T03:33:19.965994+00:00
CO,2007-11-01,Noviembre 2007,ipc_indice,64.51,,dane,2026-08-14T03:33:19.965994+00:00
CO,2008-11-01,Noviembre 2008,ipc_indice,69.49,,dane,2026-08-14T03:33:19.965994+00:00
CO,2009-11-01,Noviembre 2009,ipc_indice,71.14,,dane,2026-08-14T03:33:19.965994+00:00
CO,2010-11-01,Noviembre 2010,ipc_indice,72.98,,dane,2026-08-14T03:33:19.965994+00:00
CO,2011-11-01,Noviembre 2011,ipc_indice,75.87,,dane,2026-08-14T03:33:19.965994+00:00
CO,2012-11-01,Noviembre 2012,ipc_indice,77.98,,dane,2026-08-14T03:33:19.965994+00:00
CO,2013-11-01,Noviembre 2013,ipc_indice,79.35,,dane,2026-08-14T03:33:19.965994+00:00
CO,2014-11-01,Noviembre 2014,ipc_indice,82.25,,dane,2026-08-14T03:33:19.965994+00:00
CO,2015-11-01,Noviembre 2015,ipc_indice,87.51,,dane,2026-08-14T03:33:19.965994+00:00
CO,2016-11-01,Noviembre 2016,ipc_indice,92.73,,dane,2026-08-14T03:33:19.965994+00:00
CO,2017-11-01,Noviembre 2017,ipc_indice,96.55,,dane,2026-08-14T03:33:19.965994+00:00
CO,2018-11-01,Noviembre 2018,ipc_indice,99.7,,dane,2026-08-14T03:33:19.965994+00:00
CO,2019-11-01,Noviembre 2019,ipc_indice,103.54,,dane,2026-08-14T03:33:19.965994+00:00
CO,2020-11-01,Noviembre 2020,ipc_indice,105.08,,dane,2026-08-14T03:33:19.965994+00:00
CO,2021-11-01,Noviembre 2021,ipc_indice,110.6,,dane,2026-08-14T03:33:19.965994+00:00
CO,2022-11-01,Noviembre 2022,ipc_indice,124.46,,dane,2026-08-14T03:33:19.965994+00:00
CO,2023-11-01,Noviembre 2023,ipc_indice,137.09,,dane,2026-08-14T03:33:19.965994+00:00
CO,2024-11-01,Noviembre 2024,ipc_indice,144.22,,dane,2026-08-14T03:33:19.965994+00:00
CO,2025-11-01,Noviembre 2025,ipc_indice,151.87,,dane,2026-08-14T03:33:19.965994+00:00
CO,2003-12-01,Diciembre 2003,ipc_indice,53.07,,dane,2026-08-14T03:33:19.965994+00:00
CO,2004-12-01,Diciembre 2004,ipc_indice,55.99,,dane,2026-08-14T03:33:19.965994+00:00
CO,2005-12-01,Diciembre 2005,ipc_indice,58.7,,dane,2026-08-14T03:33:19.965994+00:00
CO,2006-12-01,Diciembre 2006,ipc_indice,61.33,,dane,2026-08-14T03:33:19.965994+00:00
CO,2007-12-01,Diciembre 2007,ipc_indice,64.82,,dane,2026-08-14T03:33:19.965994+00:00
CO,2008-12-01,Diciembre 2008,ipc_indice,69.8,,dane,2026-08-14T03:33:19.965994+00:00
CO,2009-12-01,Diciembre 2009,ipc_indice,71.2,,dane,2026-08-14T03:33:19.965994+00:00
CO,2010-12-01,Diciembre 2010,ipc_indice,73.45,,dane,2026-08-14T03:33:19.965994+00:00
CO,2011-12-01,Diciembre 2011,ipc_indice,76.19,,dane,2026-08-14T03:33:19.965994+00:00
CO,2012-12-01,Diciembre 2012,ipc_indice,78.05,,dane,2026-08-14T03:33:19.965994+00:00
CO,2013-12-01,Diciembre 2013,ipc_indice,79.56,,dane,2026-08-14T03:33:19.965994+00:00
CO,2014-12-01,Diciembre 2014,ipc_indice,82.47,,dane,2026-08-14T03:33:19.965994+00:00
CO,2015-12-01,Diciembre 2015,ipc_indice,88.05,,dane,2026-08-14T03:33:19.965994+00:00
CO,2016-12-01,Diciembre 2016,ipc_indice,93.11,,dane,2026-08-14T03:33:19.965994+00:00
CO,2017-12-01,Diciembre 2017,ipc_indice,96.92,,dane,2026-08-14T03:33:19.965994+00:00
CO,2018-12-01,Diciembre 2018,ipc_indice,100.0,,dane,2026-08-14T03:33:19.965994+00:00
CO,2019-12-01,Diciembre 2019,ipc_indice,103.8,,dane,2026-08-14T03:33:19.965994+00:00
CO,2020-12-01,Diciembre 2020,ipc_indice,105.48,,dane,2026-08-14T03:33:19.965994+00:00
CO,2021-12-01,Diciembre 2021,ipc_indice,111.41,,dane,2026-08-14T03:33:19.965994+00:00
CO,2022-12-01,Diciembre 2022,ipc_indice,126.03,,dane,2026-08-14T03:33:19.965994+00:00
CO,2023-12-01,Diciembre 2023,ipc_indice,137.72,,dane,2026-08-14T03:33:19.965994+00:00
CO,2024-12-01,Diciembre 2024,ipc_indice,144.88,,dane,2026-08-14T03:33:19.965994+00:00
CO,2025-12-01,Diciembre 2025,ipc_indice,152.27,,dane,2026-08-14T03:33:19.965994+00:00
UY,2025-01-01,Enero 2025,ipc_indice,111.51,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2025-02-01,Febrero 2025,ipc_indice,112.28,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2025-03-01,Marzo 2025,ipc_indice,112.92,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2025-04-01,Abril 2025,ipc_indice,113.28,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2025-05-01,Mayo 2025,ipc_indice,113.41,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2025-06-01,Junio 2025,ipc_indice,113.31,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2025-07-01,Julio 2025,ipc_indice,113.37,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2025-08-01,Agosto 2025,ipc_indice,113.33,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2025-09-01,Setiembre 2025,ipc_indice,113.81,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2025-10-01,Octubre 2025,ipc_indice,114.26,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2025-11-01,Noviembre 2025,ipc_indice,114.42,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2025-12-01,Diciembre 2025,ipc_indice,114.32,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2024-01-01,Enero 2024,ipc_indice,106.15,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2024-02-01,Febrero 2024,ipc_indice,106.83,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2024-03-01,Marzo 2024,ipc_indice,106.85,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2024-04-01,Abril 2024,ipc_indice,107.53,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2024-05-01,Mayo 2024,ipc_indice,107.95,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2024-06-01,Junio 2024,ipc_indice,108.34,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2024-07-01,Julio 2024,ipc_indice,108.45,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2024-08-01,Agosto 2024,ipc_indice,108.76,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2024-09-01,Setiembre 2024,ipc_indice,109.17,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2024-10-01,Octubre 2024,ipc_indice,109.53,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2024-11-01,Noviembre 2024,ipc_indice,109.92,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2024-12-01,Diciembre 2024,ipc_indice,110.29,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2023-01-01,Enero 2023,ipc_indice,101.01,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2023-02-01,Febrero 2023,ipc_indice,102.02,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2023-03-01,Marzo 2023,ipc_indice,102.94,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2023-04-01,Abril 2023,ipc_indice,103.71,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2023-05-01,Mayo 2023,ipc_indice,103.7,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2023-06-01,Junio 2023,ipc_indice,103.22,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2023-07-01,Julio 2023,ipc_indice,102.85,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2023-08-01,Agosto 2023,ipc_indice,103.03,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2023-09-01,Setiembre 2023,ipc_indice,103.66,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2023-10-01,Octubre 2023,ipc_indice,104.3,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2023-11-01,Noviembre 2023,ipc_indice,104.66,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2023-12-01,Diciembre 2023,ipc_indice,104.55,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2022-01-01,Enero 2022,ipc_indice,93.49,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2022-02-01,Febrero 2022,ipc_indice,94.86,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2022-03-01,Marzo 2022,ipc_indice,95.91,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2022-04-01,Abril 2022,ipc_indice,96.38,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2022-05-01,Mayo 2022,ipc_indice,96.83,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2022-06-01,Junio 2022,ipc_indice,97.4,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2022-07-01,Julio 2022,ipc_indice,98.15,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2022-08-01,Agosto 2022,ipc_indice,98.96,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2022-09-01,Setiembre 2022,ipc_indice,99.79,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2022-10-01,Octubre 2022,ipc_indice,100.0,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2022-11-01,Noviembre 2022,ipc_indice,99.72,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2022-12-01,Diciembre 2022,ipc_indice,99.47,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2021-01-01,Enero 2021,ipc_indice,86.44,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2021-02-01,Febrero 2021,ipc_indice,87.15,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2021-03-01,Marzo 2021,ipc_indice,87.69,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2021-04-01,Abril 2021,ipc_indice,88.13,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2021-05-01,Mayo 2021,ipc_indice,88.53,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2021-06-01,Junio 2021,ipc_indice,89.12,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2021-07-01,Julio 2021,ipc_indice,89.58,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2021-08-01,Agosto 2021,ipc_indice,90.35,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2021-09-01,Setiembre 2021,ipc_indice,90.76,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2021-10-01,Octubre 2021,ipc_indice,91.71,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2021-11-01,Noviembre 2021,ipc_indice,91.94,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2021-12-01,Diciembre 2021,ipc_indice,91.85,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2020-01-01,Enero 2020,ipc_indice,79.38,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2020-02-01,Febrero 2020,ipc_indice,79.87,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2020-03-01,Marzo 2020,ipc_indice,80.94,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2020-04-01,Abril 2020,ipc_indice,82.55,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2020-05-01,Mayo 2020,ipc_indice,83.02,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2020-06-01,Junio 2020,ipc_indice,83.03,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2020-07-01,Julio 2020,ipc_indice,83.49,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2020-08-01,Agosto 2020,ipc_indice,83.97,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2020-09-01,Setiembre 2020,ipc_indice,84.51,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2020-10-01,Octubre 2020,ipc_indice,85.0,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2020-11-01,Noviembre 2020,ipc_indice,85.24,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2020-12-01,Diciembre 2020,ipc_indice,85.07,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2019-02-01,Febrero 2019,ipc_indice,73.74,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2019-03-01,Marzo 2019,ipc_indice,74.15,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2019-04-01,Abril 2019,ipc_indice,74.46,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2019-05-01,Mayo 2019,ipc_indice,74.76,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2019-06-01,Junio 2019,ipc_indice,75.24,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2019-07-01,Julio 2019,ipc_indice,75.81,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2019-08-01,Agosto 2019,ipc_indice,76.48,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2019-09-01,Setiembre 2019,ipc_indice,76.88,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2019-10-01,Octubre 2019,ipc_indice,77.46,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2019-11-01,Noviembre 2019,ipc_indice,77.78,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2019-12-01,Diciembre 2019,ipc_indice,77.76,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2018-01-01,Enero 2018,ipc_indice,68.0,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2018-02-01,Febrero 2018,ipc_indice,68.6,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2018-03-01,Marzo 2018,ipc_indice,68.79,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2018-04-01,Abril 2018,ipc_indice,68.84,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2018-05-01,Mayo 2018,ipc_indice,69.39,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2018-06-01,Junio 2018,ipc_indice,70.08,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2018-07-01,Julio 2018,ipc_indice,70.5,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2018-08-01,Agosto 2018,ipc_indice,70.97,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2018-09-01,Setiembre 2018,ipc_indice,71.32,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2018-10-01,Octubre 2018,ipc_indice,71.49,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2018-11-01,Noviembre 2018,ipc_indice,71.75,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2018-12-01,Diciembre 2018,ipc_indice,71.48,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2017-01-01,Enero 2017,ipc_indice,63.75,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2017-02-01,Febrero 2017,ipc_indice,64.07,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2017-03-01,Marzo 2017,ipc_indice,64.5,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2017-04-01,Abril 2017,ipc_indice,64.64,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2017-05-01,Mayo 2017,ipc_indice,64.73,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2017-06-01,Junio 2017,ipc_indice,64.82,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2017-07-01,Julio 2017,ipc_indice,65.03,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2017-08-01,Agosto 2017,ipc_indice,65.53,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2017-09-01,Setiembre 2017,ipc_indice,65.89,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2017-10-01,Octubre 2017,ipc_indice,66.19,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2017-11-01,Noviembre 2017,ipc_indice,66.41,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2017-12-01,Diciembre 2017,ipc_indice,66.21,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2016-02-01,Febrero 2016,ipc_indice,59.82,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2016-03-01,Marzo 2016,ipc_indice,60.44,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2016-04-01,Abril 2016,ipc_indice,60.72,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2016-05-01,Mayo 2016,ipc_indice,61.31,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2016-06-01,Junio 2016,ipc_indice,61.55,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2016-07-01,Julio 2016,ipc_indice,61.79,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2016-08-01,Agosto 2016,ipc_indice,62.15,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2016-09-01,Setiembre 2016,ipc_indice,62.3,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2016-10-01,Octubre 2016,ipc_indice,62.42,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2016-11-01,Noviembre 2016,ipc_indice,62.47,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2016-12-01,Diciembre 2016,ipc_indice,62.13,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2015-02-01,Febrero 2015,ipc_indice,54.28,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2015-03-01,Marzo 2015,ipc_indice,54.65,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2015-04-01,Abril 2015,ipc_indice,54.97,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2015-05-01,Mayo 2015,ipc_indice,55.24,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2015-06-01,Junio 2015,ipc_indice,55.48,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2015-07-01,Julio 2015,ipc_indice,56.15,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2015-08-01,Agosto 2015,ipc_indice,56.81,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2015-09-01,Setiembre 2015,ipc_indice,57.21,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2015-10-01,Octubre 2015,ipc_indice,57.55,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2015-11-01,Noviembre 2015,ipc_indice,57.79,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2015-12-01,Diciembre 2015,ipc_indice,57.48,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2014-01-01,Enero 2014,ipc_indice,49.7,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2014-02-01,Febrero 2014,ipc_indice,50.52,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2014-03-01,Marzo 2014,ipc_indice,50.82,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2014-04-01,Abril 2014,ipc_indice,50.79,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2014-05-01,Mayo 2014,ipc_indice,50.95,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2014-06-01,Junio 2014,ipc_indice,51.12,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2014-07-01,Julio 2014,ipc_indice,51.51,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2014-08-01,Agosto 2014,ipc_indice,51.89,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2014-09-01,Setiembre 2014,ipc_indice,52.41,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2014-10-01,Octubre 2014,ipc_indice,52.72,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2014-11-01,Noviembre 2014,ipc_indice,52.8,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2014-12-01,Diciembre 2014,ipc_indice,52.52,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2013-01-01,Enero 2013,ipc_indice,45.56,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2013-02-01,Febrero 2013,ipc_indice,46.01,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2013-03-01,Marzo 2013,ipc_indice,46.31,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2013-04-01,Abril 2013,ipc_indice,46.52,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2013-05-01,Mayo 2013,ipc_indice,46.67,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2013-06-01,Junio 2013,ipc_indice,46.87,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2013-07-01,Julio 2013,ipc_indice,47.23,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2013-08-01,Agosto 2013,ipc_indice,47.72,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2013-09-01,Setiembre 2013,ipc_indice,48.37,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2013-10-01,Octubre 2013,ipc_indice,48.77,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2013-11-01,Noviembre 2013,ipc_indice,48.87,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2013-12-01,Diciembre 2013,ipc_indice,48.52,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2012-01-01,Enero 2012,ipc_indice,41.9,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2012-02-01,Febrero 2012,ipc_indice,42.25,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2012-03-01,Marzo 2012,ipc_indice,42.67,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2012-04-01,Abril 2012,ipc_indice,43.02,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2012-05-01,Mayo 2012,ipc_indice,43.18,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2012-06-01,Junio 2012,ipc_indice,43.31,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2012-07-01,Julio 2012,ipc_indice,43.43,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2012-08-01,Agosto 2012,ipc_indice,43.84,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2012-09-01,Setiembre 2012,ipc_indice,44.37,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2012-10-01,Octubre 2012,ipc_indice,44.88,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2012-11-01,Noviembre 2012,ipc_indice,45.03,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2012-12-01,Diciembre 2012,ipc_indice,44.7,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2011-01-01,Enero 2011,ipc_indice,38.78,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2011-02-01,Febrero 2011,ipc_indice,39.14,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2011-03-01,Marzo 2011,ipc_indice,39.7,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2011-04-01,Abril 2011,ipc_indice,39.83,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2011-05-01,Mayo 2011,ipc_indice,39.96,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2011-06-01,Junio 2011,ipc_indice,40.1,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2011-07-01,Julio 2011,ipc_indice,40.4,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2011-08-01,Agosto 2011,ipc_indice,40.63,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2011-09-01,Setiembre 2011,ipc_indice,40.84,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2011-10-01,Octubre 2011,ipc_indice,41.13,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2011-11-01,Noviembre 2011,ipc_indice,41.3,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
UY,2011-12-01,Diciembre 2011,ipc_indice,41.59,,ine_uy_dgi,2026-08-14T03:33:20.379508+00:00
AR,2016-12-01,NIVEL GENERAL (201612),indec_0_indice,100.0,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2016-12-01,Alimentos y bebidas no alcohólicas (201612),indec_01_indice,100.0,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2016-12-01,Bebidas alcohólicas y tabaco (201612),indec_02_indice,100.0,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2016-12-01,Prendas de vestir y calzado (201612),indec_03_indice,100.0,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2016-12-01,"Vivienda, agua, electricidad, gas y otros combustibles (201612)",indec_04_indice,100.0,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2016-12-01,Equipamiento y mantenimiento del hogar (201612),indec_05_indice,100.0,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2016-12-01,Salud (201612),indec_06_indice,100.0,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2016-12-01,Transporte (201612),indec_07_indice,100.0,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2016-12-01,Comunicación (201612),indec_08_indice,100.0,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2016-12-01,Recreación y cultura (201612),indec_09_indice,100.0,indice,indec,2026-08-05T21:48:05.576542+00:00
